id,sequence,level,name,type,parent_id,msfid
nom_1324,0,3,LOPE - Loperamide,Mandatory,DORA - Oral Drugs,MED-D-DORA-LOPE
nom_1325,0,3,LPRF - Lopinavir (LPV) / Ritonavir (r),Mandatory,DORA - Oral Drugs,MED-D-DORA-LPRF
nom_1326,0,3,LPUR - Local purchase,Mandatory,ALST - Logistic Stationery,LOG-A-ALST-LPUR
nom_1327,0,3,LSNV - Lamivudine / Stavudine / Nevirapine,Mandatory,DORA - Oral Drugs,MED-D-DORA-LSNV
nom_1328,0,3,LSTA - Lamivudine / Stavudine,Mandatory,DORA - Oral Drugs,MED-D-DORA-LSTA
nom_1329,0,3,LUBR - Lubricant,Mandatory,CWAT - Water And Sanitation,LOG-C-CWAT-LUBR
nom_1330,0,3,LUBR - Lubricant,Mandatory,TVEC - Vehicles Consumables,LOG-T-TVEC-LUBR
nom_1331,0,3,LUGG - Logul Of Gram,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-LUGG
nom_1332,0,3,LUGO - Lugol,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-LUGO
nom_1333,0,3,LZAB - Lamivudine/ Zidovudine + ABC,Mandatory,DORA - Oral Drugs,MED-D-DORA-LZAB
nom_1334,0,3,LZAF - Lamivudine / Zidovudine / Abacavir,Mandatory,DORA - Oral Drugs,MED-D-DORA-LZAF
nom_1335,0,3,LZEB - Lamivudine / Zidovudine + Efavirenz,Mandatory,DORA - Oral Drugs,MED-D-DORA-LZEB
nom_1336,0,3,LZNV - Lamivudine / Zidovudine / Nevirapin,Mandatory,DORA - Oral Drugs,MED-D-DORA-LZNV
nom_1337,0,3,M59D - Peugeot Partner M59 diesel,Mandatory,TPEU - Peugeot,LOG-T-TPEU-M59D
nom_1338,0,3,"MABB - Mallet, Bone, Bergmann",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-MABB
nom_1339,0,3,MACE - Macedoine,Mandatory,AFOO - Food For Msf Staff,LOG-A-AFOO-MACE
nom_1340,0,3,MACH - Machete,Mandatory,PTOO - Tools,LOG-P-PTOO-MACH
nom_1341,0,3,MACK - Mackerel,Mandatory,AFOO - Food For Msf Staff,LOG-A-AFOO-MACK
nom_1342,0,3,"MADA - Module, adaptation",Mandatory,KWAT - Water And Sanitation Kits,LOG-K-KWAT-MADA
nom_1343,0,3,"MADM - Module, administration",Mandatory,KADM - Administration Kits,LOG-K-KADM-MADM
nom_1344,0,3,MAFT - Mask fit test,Mandatory,ELIN - Linen And Protective Clothing,MED-E-ELIN-MAFT
nom_1345,0,3,MAGG - Magnifying glass,Mandatory,ASTA - Stationery,LOG-A-ASTA-MAGG
nom_1346,0,3,MAGN - Magnesium,Mandatory,DORA - Oral Drugs,MED-D-DORA-MAGN
nom_1347,0,3,MAGS - Magnesium sulfate,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-MAGS
nom_1348,0,3,MAIZ - Maize,Mandatory,NFOO - Food Commodities,MED-N-NFOO-MAIZ
nom_1349,0,3,MALA - Malathion,Mandatory,DEXT - Drugs External Use,MED-D-DEXT-MALA
nom_1350,0,3,"MALA - Mask, laryngeal",Mandatory,EANE - Anaesthesia,MED-E-EANE-MALA
nom_1351,0,3,"MALB - Malaria, Book",Mandatory,L006 - Parasitic Infectious Diseases,LIB-L-L006-MALB
nom_1352,0,3,"MALB - Malaria, Book",Mandatory,L013 - Laboratory,LIB-L-L013-MALB
nom_1353,0,3,"MALF - Malaria P.f. diagnostic test, CD",Mandatory,LEAF - Leaflets,LIB-L-LEAF-MALF
nom_1354,0,3,"MALF - Malaria, p. falciparum",Mandatory,DDGT - Diagnostic tests,MED-D-DDGT-MALF
nom_1355,0,3,"MALG - Malaria, Guide",Mandatory,L006 - Parasitic Infectious Diseases,LIB-L-L006-MALG
nom_1356,0,3,MALL - Mallet,Mandatory,PTOO - Tools,LOG-P-PTOO-MALL
nom_1357,0,3,"MALP - Malaria  P.f./Pan-Combo diagn. test, CD",Mandatory,LEAF - Leaflets,LIB-L-LEAF-MALP
nom_1358,0,3,"MALP - Malaria, pan pLDH",Mandatory,DDGT - Diagnostic tests,MED-D-DDGT-MALP
nom_1359,0,3,MANA - Anaesthesia Module,Mandatory,KMED - Medical Kits,MED-K-KMED-MANA
nom_1360,0,3,"MANB - Management, Book",Mandatory,L025 - Health Services Management,LIB-L-L025-MANB
nom_1361,0,3,"MANG - Management, Guide",Mandatory,L025 - Health Services Management,LIB-L-L025-MANG
nom_1362,0,3,"MANG - Management, Guide",Mandatory,L050 - Administration - Finances,LIB-L-L050-MANG
nom_1363,0,3,"MANG - Management, Guide",Mandatory,L051 - Human Resources Management,LIB-L-L051-MANG
nom_1364,0,3,"MANT - Module, antenna",Mandatory,KCOM - Communication Kits,LOG-K-KCOM-MANT
nom_1365,0,3,"MARC - Marker, colour",Mandatory,EPSY - Equipment for psychological support,MED-E-EPSY-MARC
nom_1366,0,3,MARG - Margarine,Mandatory,AFOO - Food For Msf Staff,LOG-A-AFOO-MARG
nom_1367,0,3,"MARK - Marker, permanent, black",Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-MARK
nom_1368,0,3,MASA - Anaesthesia Mask,Mandatory,EANE - Anaesthesia,MED-E-EANE-MASA
nom_1369,0,3,MASG - Gas mask,Mandatory,PSAF - Safety And Protective Equipment,LOG-P-PSAF-MASG
nom_1370,0,3,"MASO - Mask, oxygen",Mandatory,"SCTD - Catheters, Tubes And Drains",MED-S-SCTD-MASO
nom_1371,0,3,MASP - Respirator,Mandatory,ELIN - Linen And Protective Clothing,MED-E-ELIN-MASP
nom_1372,0,3,MASP - Respiratory protection,Mandatory,PSAF - Safety And Protective Equipment,LOG-P-PSAF-MASP
nom_1373,0,3,MASS - Surgical Mask,Mandatory,ELIN - Linen And Protective Clothing,MED-E-ELIN-MASS
nom_1374,0,3,MATC - Matches,Mandatory,ALIF - Team Life,LOG-A-ALIF-MATC
nom_1375,0,3,MATG - Ground mat,Mandatory,ALIF - Team Life,LOG-A-ALIF-MATG
nom_1376,0,3,MATT - Matting,Mandatory,CBUI - Building,LOG-C-CBUI-MATT
nom_1377,0,3,MATT - Mattress,Mandatory,ALIF - Team Life,LOG-A-ALIF-MATT
nom_1378,0,3,MATT - Mattress,Mandatory,EHOE - Hospital Equipment,MED-E-EHOE-MATT
nom_1379,0,3,"MAUT - Module, autoclave",Mandatory,KMED - Medical Kits,MED-K-KMED-MAUT
nom_1380,0,3,"MCAB - Module, electrical cable",Mandatory,KPRO - Programme Support Kits,LOG-K-KPRO-MCAB
nom_1381,0,3,"MCAL - Module, calculator",Mandatory,KADM - Administration Kits,LOG-K-KADM-MCAL
nom_1382,0,3,MCHB - Mother and child health book,Mandatory,L009 - Gynaecology - Obstetrics,LIB-L-L009-MCHB
nom_1383,0,3,"MCHL - Module, chlorination",Mandatory,KWAT - Water And Sanitation Kits,LOG-K-KWAT-MCHL
nom_1384,0,3,MCHO - Cholera Module,Mandatory,KMED - Medical Kits,MED-K-KMED-MCHO
nom_1385,0,3,"MCOL - Module, laptop computer",Mandatory,KADM - Administration Kits,LOG-K-KADM-MCOL
nom_1386,0,3,"MCOO - Module, cooking",Mandatory,KCAM - Camps Kits,LOG-K-KCAM-MCOO
nom_1387,0,3,"MDEN - Module, dengue, 1 000 persons",Mandatory,KWAT - Water And Sanitation Kits,LOG-K-KWAT-MDEN
nom_1388,0,3,MDIS - Disaster Module,Mandatory,KMED - Medical Kits,MED-K-KMED-MDIS
nom_1389,0,3,"MDIS - Module, water distribution",Mandatory,KWAT - Water And Sanitation Kits,LOG-K-KWAT-MDIS
nom_1390,0,3,"MDOS - Module, dosing pump",Mandatory,KWAT - Water And Sanitation Kits,LOG-K-KWAT-MDOS
nom_1391,0,3,MDRE - Dressing Module,Mandatory,KMED - Medical Kits,MED-K-KMED-MDRE
nom_1392,0,3,MDRS - Dressing Module,Mandatory,KMED - Medical Kits,MED-K-KMED-MDRS
nom_1393,0,3,"MDUP - Module, duplicator",Mandatory,KADM - Administration Kits,LOG-K-KADM-MDUP
nom_1394,0,3,MEAA - Measuring apparatus,Mandatory,EANT - Anthropometric Equipment,MED-E-EANT-MEAA
nom_1395,0,3,"MEAB - Measles, Book",Mandatory,L003 - Viral Infectious Diseases,LIB-L-L003-MEAB
nom_1396,0,3,"MEAG - Measle, Guide",Mandatory,L003 - Viral Infectious Diseases,LIB-L-L003-MEAG
nom_1397,0,3,"MEAG - Measles vaccination, guide",Mandatory,L015 - Immunization - Cold Chain,LIB-L-L015-MEAG
nom_1398,0,3,MEAJ - Measuring jug,Mandatory,PCOO - Cooking,LOG-P-PCOO-MEAJ
nom_1399,0,3,MEAR - Measuring tools,Mandatory,PTOO - Tools,LOG-P-PTOO-MEAR
nom_1400,0,3,MEAT - Meat,Mandatory,AFOO - Food For Msf Staff,LOG-A-AFOO-MEAT
nom_1401,0,3,MEBE - Mebendazole,Mandatory,DORA - Oral Drugs,MED-D-DORA-MEBE
nom_1402,0,3,MEBO - Viral haemorrhagic fever module,Mandatory,KMED - Medical Kits,MED-K-KMED-MEBO
nom_1403,0,3,"MECB - Mechanic, Book",Mandatory,L041 - Mechanics /Transport,LIB-L-L041-MECB
nom_1404,0,3,"MECD - Mechanics, Digital Media",Mandatory,L041 - Mechanics /Transport,LIB-L-L041-MECD
nom_1405,0,3,"MECG - Mechanic, Guide",Mandatory,L040 - Logistics,LIB-L-L040-MECG
nom_1406,0,3,"MECG - Mechanic, Guide",Mandatory,L041 - Mechanics /Transport,LIB-L-L041-MECG
nom_1407,0,3,MECY - Menstruation cycle,Mandatory,ETPO - Training Posters,MED-E-ETPO-MECY
nom_1408,0,3,"MEDB - Medecine, Humanitary, Book",Mandatory,L001 - Medicine General Information,LIB-L-L001-MEDB
nom_1409,0,3,"MEDB - Medecine, Humanitary, Book",Mandatory,L070 - Humanitarian Assistance,LIB-L-L070-MEDB
nom_1410,0,3,"MEDB - Medical, Book",Mandatory,L002 - Internal Medicine,LIB-L-L002-MEDB
nom_1411,0,3,MEDR - Depo Medroxyprogesterone,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-MEDR
nom_1412,0,3,MEET - Mercapto-ethanol,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-MEET
nom_1413,0,3,MEFL - Mefloquine,Mandatory,DORA - Oral Drugs,MED-D-DORA-MEFL
nom_1414,0,3,MEGA - Megaphone,Mandatory,PCOM - Communication,LOG-P-PCOM-MEGA
nom_1415,0,3,MEGA - Meglumine Antimoniate,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-MEGA
nom_1416,0,3,MEHB - Mental health,Mandatory,L019 - Refugees - Displaced,LIB-L-L019-MEHB
nom_1417,0,3,MELA - Melarsoprol,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-MELA
nom_1418,0,3,MEMK - USB memory key,Mandatory,ADAP - Data Processing,LOG-A-ADAP-MEMK
nom_1419,0,3,MEMR - RAM memory,Mandatory,ADAP - Data Processing,LOG-A-ADAP-MEMR
nom_1420,0,3,"MEND - Meningitis, Digital Media",Mandatory,L013 - Laboratory,LIB-L-L013-MEND
nom_1421,0,3,"MENG - Meningitis, Guide",Mandatory,L004 - Bacterial Infectious Diseases,LIB-L-L004-MENG
nom_1422,0,3,MENT - Meningitis Test,Mandatory,DDGT - Diagnostic tests,MED-D-DDGT-MENT
nom_1423,0,3,MERG - Methylergometrine,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-MERG
nom_1424,0,3,MERG - Methylergometrine,Mandatory,DORA - Oral Drugs,MED-D-DORA-MERG
nom_1425,0,3,MESG - skin graft mesher,Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-MESG
nom_1426,0,3,"MESN - Mesh, surgical, NON absorbable",Mandatory,SSUT - Sutures,MED-S-SSUT-MESN
nom_1427,0,3,META - Methylic Alcool,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-META
nom_1428,0,3,METB - Methylene Blue,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-METB
nom_1429,0,3,METF - Metformin,Mandatory,DORA - Oral Drugs,MED-D-DORA-METF
nom_1430,0,3,METN - Metronidazol,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-METN
nom_1431,0,3,METN - Metronidazol,Mandatory,DORA - Oral Drugs,MED-D-DORA-METN
nom_1432,0,3,METO - Metoclopramide,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-METO
nom_1433,0,3,METO - Metoclopramide,Mandatory,DORA - Oral Drugs,MED-D-DORA-METO
nom_1434,0,3,METR - Metrology tools,Mandatory,PTOO - Tools,LOG-P-PTOO-METR
nom_1435,0,3,METY - Methyldopa,Mandatory,DORA - Oral Drugs,MED-D-DORA-METY
nom_1436,0,3,MEXA - Examination Material Module,Mandatory,KMED - Medical Kits,MED-K-KMED-MEXA
nom_1437,0,3,MFAI - First Aid Drugs Module,Mandatory,KMED - Medical Kits,MED-K-KMED-MFAI
nom_1438,0,3,"MFAX - Module, fax machine",Mandatory,KADM - Administration Kits,LOG-K-KADM-MFAX
nom_1439,0,3,"MFOS - Module, sampling food commodities",Mandatory,KMED - Medical Kits,MED-K-KMED-MFOS
nom_1440,0,3,"MFRI - Module, refrigerator maintenance",Mandatory,KPRO - Programme Support Kits,LOG-K-KPRO-MFRI
nom_1441,0,3,"MFUR - Module, furniture",Mandatory,KADM - Administration Kits,LOG-K-KADM-MFUR
nom_1442,0,3,MGIT - Mycobacteria growth indicator,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-MGIT
nom_1443,0,3,MGIT - Mycobacterial detection system,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-MGIT
nom_1444,0,3,"MHDW - Module, hardware",Mandatory,KPRO - Programme Support Kits,LOG-K-KPRO-MHDW
nom_1445,0,3,"MHFB - Module, HF base station",Mandatory,KCOM - Communication Kits,LOG-K-KCOM-MHFB
nom_1446,0,3,"MHFM - Module, HF mobile station",Mandatory,KCOM - Communication Kits,LOG-K-KCOM-MHFM
nom_1447,0,3,"MHHE - Module hospital, equipment",Mandatory,KMED - Medical Kits,MED-K-KMED-MHHE
nom_1448,0,3,"MHHM - Module hospital, medicines",Mandatory,KMED - Medical Kits,MED-K-KMED-MHHM
nom_1449,0,3,"MHHS - Module hospital, renewable supplies",Mandatory,KMED - Medical Kits,MED-K-KMED-MHHS
nom_1450,0,3,MHMI - Module stationary hospital kit,Mandatory,KADM - Administration Kits,LOG-K-KADM-MHMI
nom_1451,0,3,"MHOM - Operation theatre module, medicines",Mandatory,KMED - Medical Kits,MED-K-KMED-MHOM
nom_1452,0,3,"MHOO - KIT HOSPITAL, ordering information",Mandatory,KMED - Medical Kits,MED-K-KMED-MHOO
nom_1453,0,3,"MHOS - Module, hose",Mandatory,KWAT - Water And Sanitation Kits,LOG-K-KWAT-MHOS
nom_1454,0,3,"MHOS - Operation theatre module, renew.supplies",Mandatory,KMED - Medical Kits,MED-K-KMED-MHOS
nom_1455,0,3,"MHTM - Module triage & OPD, medicines",Mandatory,KMED - Medical Kits,MED-K-KMED-MHTM
nom_1456,0,3,"MHWM - Module ward, medicines",Mandatory,KMED - Medical Kits,MED-K-KMED-MHWM
nom_1457,0,3,MICO - Miconazole,Mandatory,DEXT - Drugs External Use,MED-D-DEXT-MICO
nom_1458,0,3,MICO - Miconazole,Mandatory,DORA - Oral Drugs,MED-D-DORA-MICO
nom_1459,0,3,MICR - Microscope,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-MICR
nom_1460,0,3,MIDA - Midazolam,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-MIDA
nom_1461,0,3,MIDB - Middlebrook,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-MIDB
nom_1462,0,3,"MIDE - Module, identification",Mandatory,KPRO - Programme Support Kits,LOG-K-KPRO-MIDE
nom_1463,0,3,MIFP - Mifepristone,Mandatory,DORA - Oral Drugs,MED-D-DORA-MIFP
nom_1464,0,3,"MILI - Milk, infant",Mandatory,NFOS - Specialized Food,MED-N-NFOS-MILI
nom_1465,0,3,MILK - Milk,Mandatory,AFOO - Food For Msf Staff,LOG-A-AFOO-MILK
nom_1466,0,3,MILK - Milk,Mandatory,NFOS - Specialized Food,MED-N-NFOS-MILK
nom_1467,0,3,MILL - Millet,Mandatory,NFOO - Food Commodities,MED-N-NFOO-MILL
nom_1468,0,3,MILP - Microloop Pasteur,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-MILP
nom_1469,0,3,MILT - Miltefosine,Mandatory,DORA - Oral Drugs,MED-D-DORA-MILT
nom_1470,0,3,MIMM - Module Immunization,Mandatory,KMED - Medical Kits,MED-K-KMED-MIMM
nom_1471,0,3,MINB - Minimum to know,Mandatory,CBUI - Building,LOG-C-CBUI-MINB
nom_1472,0,3,"MINC - Module, incinerator",Mandatory,KWAT - Water And Sanitation Kits,LOG-K-KWAT-MINC
nom_1473,0,3,"MINS - Module, installation",Mandatory,KCAM - Camps Kits,LOG-K-KCAM-MINS
nom_1474,0,3,MINU - Micronutrient complex,Mandatory,NFOS - Specialized Food,MED-N-NFOS-MINU
nom_1475,0,3,MIRR - Mirror,Mandatory,ESUD - Dental Surgical Instruments,MED-E-ESUD-MIRR
nom_1476,0,3,MIRR - Mirror,Mandatory,PHYG - Hygiene,LOG-P-PHYG-MIRR
nom_1477,0,3,MIRR - Mirror,Mandatory,PTOO - Tools,LOG-P-PTOO-MIRR
nom_1478,0,3,MISC - Miscellaneous,Mandatory,ADAP - Data Processing,LOG-A-ADAP-MISC
nom_1479,0,3,MISC - Miscellaneous,Mandatory,AFOO - Food For Msf Staff,LOG-A-AFOO-MISC
nom_1480,0,3,MISC - Miscellaneous,Mandatory,AFUR - Furnitures,LOG-A-AFUR-MISC
nom_1481,0,3,MISC - Miscellaneous,Mandatory,ALIF - Team Life,LOG-A-ALIF-MISC
nom_1482,0,3,MISC - Miscellaneous,Mandatory,ALST - Logistic Stationery,LOG-A-ALST-MISC
nom_1483,0,3,MISC - Miscellaneous,Mandatory,AOFF - Office Equipment,LOG-A-AOFF-MISC
nom_1484,0,3,MISC - Miscellaneous,Mandatory,ASTA - Stationery,LOG-A-ASTA-MISC
nom_1485,0,3,MISC - Miscellaneous,Mandatory,CBUI - Building,LOG-C-CBUI-MISC
nom_1486,0,3,MISC - Miscellaneous,Mandatory,CSHE - Shelters,LOG-C-CSHE-MISC
nom_1487,0,3,MISC - Miscellaneous,Mandatory,CWAT - Water And Sanitation,LOG-C-CWAT-MISC
nom_1488,0,3,MISC - Miscellaneous,Mandatory,DDGT - Diagnostic tests,MED-D-DDGT-MISC
nom_1489,0,3,MISC - Miscellaneous,Mandatory,DEXO - Ophtalmic Drugs For External Use,MED-D-DEXO-MISC
nom_1490,0,3,MISC - Miscellaneous,Mandatory,DEXT - Drugs External Use,MED-D-DEXT-MISC
nom_1491,0,3,MISC - Miscellaneous,Mandatory,DINF - Infusions,MED-D-DINF-MISC
nom_1492,0,3,MISC - Miscellaneous,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-MISC
nom_1493,0,3,MISC - Miscellaneous,Mandatory,DORA - Oral Drugs,MED-D-DORA-MISC
nom_1494,0,3,MISC - Miscellaneous,Mandatory,DVAC - Vaccines,MED-D-DVAC-MISC
nom_1495,0,3,MISC - Miscellaneous,Mandatory,EANE - Anaesthesia,MED-E-EANE-MISC
nom_1496,0,3,MISC - Miscellaneous,Mandatory,EANT - Anthropometric Equipment,MED-E-EANT-MISC
nom_1497,0,3,MISC - Miscellaneous,Mandatory,EDIM - Diagnostic Imaging equipment,MED-E-EDIM-MISC
nom_1498,0,3,MISC - Miscellaneous,Mandatory,EHOE - Hospital Equipment,MED-E-EHOE-MISC
nom_1499,0,3,MISC - Miscellaneous,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-MISC
nom_1500,0,3,MISC - Miscellaneous,Mandatory,ELIN - Linen And Protective Clothing,MED-E-ELIN-MISC
nom_1501,0,3,MISC - Miscellaneous,Mandatory,EMEQ - Medical Equipment,MED-E-EMEQ-MISC
nom_1502,0,3,MISC - Miscellaneous,Mandatory,EPSY - Equipment for psychological support,MED-E-EPSY-MISC
nom_1503,0,3,MISC - Miscellaneous,Mandatory,ESTE - Sterilization,MED-E-ESTE-MISC
nom_1504,0,3,MISC - Miscellaneous,Mandatory,ESUD - Dental Surgical Instruments,MED-E-ESUD-MISC
nom_1505,0,3,MISC - Miscellaneous,Mandatory,ESUF - Surgical Instruments For External Fixator,MED-E-ESUF-MISC
nom_1506,0,3,MISC - Miscellaneous,Mandatory,ESUO - Ophtalmic Surgical Instruments,MED-E-ESUO-MISC
nom_1507,0,3,MISC - Miscellaneous,Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-MISC
nom_1508,0,3,MISC - Miscellaneous,Mandatory,ETMA - Training Mannequins,MED-E-ETMA-MISC
nom_1509,0,3,MISC - Miscellaneous,Mandatory,ETPO - Training Posters,MED-E-ETPO-MISC
nom_1510,0,3,MISC - Miscellaneous,Mandatory,SIGN - NAIL OF SIGN material,MED-S-SIGN-MISC
nom_1511,0,3,MISC - Miscellaneous,Mandatory,KADM - Administration Kits,LOG-K-KADM-MISC
nom_1512,0,3,MISC - Miscellaneous,Mandatory,NFOO - Food Commodities,MED-N-NFOO-MISC
nom_1513,0,3,MISC - Miscellaneous,Mandatory,NFOS - Specialized Food,MED-N-NFOS-MISC
nom_1514,0,3,MISC - Miscellaneous,Mandatory,PCOL - Cold Chain,LOG-P-PCOL-MISC
nom_1515,0,3,MISC - Miscellaneous,Mandatory,PCOM - Communication,LOG-P-PCOM-MISC
nom_1516,0,3,MISC - Miscellaneous,Mandatory,PCOO - Cooking,LOG-P-PCOO-MISC
nom_1517,0,3,MISC - Miscellaneous,Mandatory,PELE - Electricity,LOG-P-PELE-MISC
nom_1518,0,3,MISC - Miscellaneous,Mandatory,PHDW - Hardware,LOG-P-PHDW-MISC
nom_1519,0,3,MISC - Miscellaneous,Mandatory,PHYG - Hygiene,LOG-P-PHYG-MISC
nom_1520,0,3,MISC - Miscellaneous,Mandatory,PIDE - Identification,LOG-P-PIDE-MISC
nom_1521,0,3,MISC - Miscellaneous,Mandatory,PLIG - Lighting,LOG-P-PLIG-MISC
nom_1522,0,3,MISC - Miscellaneous,Mandatory,PPAC - Packing And Handling,LOG-P-PPAC-MISC
nom_1523,0,3,MISC - Miscellaneous,Mandatory,PPAI - Paint,LOG-P-PPAI-MISC
nom_1524,0,3,MISC - Miscellaneous,Mandatory,PSAF - Safety And Protective Equipment,LOG-P-PSAF-MISC
nom_1525,0,3,MISC - Miscellaneous,Mandatory,PTOO - Tools,LOG-P-PTOO-MISC
nom_1526,0,3,MISC - Miscellaneous,Mandatory,PX-- - Spare parts,LOG-P-PX---MISC
nom_1527,0,3,MISC - Miscellaneous,Mandatory,"SCTD - Catheters, Tubes And Drains",MED-S-SCTD-MISC
nom_1528,0,3,MISC - Miscellaneous,Mandatory,SDRE - Dressings,MED-S-SDRE-MISC
nom_1529,0,3,MISC - Miscellaneous,Mandatory,SINS - Injection Supplies,MED-S-SINS-MISC
nom_1530,0,3,MISC - Miscellaneous,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-MISC
nom_1531,0,3,MISC - Miscellaneous,Mandatory,SMST - Medical Stationery,MED-S-SMST-MISC
nom_1532,0,3,MISC - Miscellaneous,Mandatory,SMSU - Small Medical Supplies,MED-S-SMSU-MISC
nom_1533,0,3,MISC - Miscellaneous,Mandatory,SSUT - Sutures,MED-S-SSUT-MISC
nom_1534,0,3,MISC - Miscellaneous,Mandatory,SDIM - Diagnostic imaging supplies,MED-S-SDIM-MISC
nom_1535,0,3,MISC - Miscellaneous,Mandatory,TBOA - Boats,LOG-T-TBOA-MISC
nom_1536,0,3,MISC - Miscellaneous,Mandatory,TTOY - Toyota Vehicles,LOG-T-TTOY-MISC
nom_1537,0,3,MISC - Miscellaneous,Mandatory,TVEA - Vehicles Accessories,LOG-T-TVEA-MISC
nom_1538,0,3,MISC - Miscellaneous,Mandatory,TVEC - Vehicles Consumables,LOG-T-TVEC-MISC
nom_1539,0,3,MISC - Miscellaneous,Mandatory,TVEM - Vehicles Modifications,LOG-T-TVEM-MISC
nom_1540,0,3,MISC - Miscellaneous,Mandatory,TXTO - Spare Parts Toyota,LOG-T-TXTO-MISC
nom_1541,0,3,MISC - Miscellaneous,Mandatory,TXYA - Spare Parts Yamaha,LOG-T-TXYA-MISC
nom_1542,0,3,MISC - Miscellaneous,Mandatory,CSEM - Semipermanent Shelter,LOG-C-CSEM-MISC
nom_1543,0,3,MISC - Miscellaneous,Mandatory,CXHA - Spare Parts Hayward,LOG-C-CXHA-MISC
nom_1544,0,3,MISC - Miscellaneous,Mandatory,DDIS - Disinfectants,MED-D-DDIS-MISC
nom_1545,0,3,MISC - Miscellaneous,Mandatory,EPHY - Physiotherapy equipment,MED-E-EPHY-MISC
nom_1546,0,3,MISC - Miscellaneous,Mandatory,ESIG - NAIL of SIGN material,MED-E-ESIG-MISC
nom_1547,0,3,MISC - Miscellaneous,Mandatory,ESTR - Stryker material for internal fixation,MED-E-ESTR-MISC
nom_1548,0,3,MISC - Miscellaneous,Mandatory,KCAM - Camps Kits,LOG-K-KCAM-MISC
nom_1549,0,3,MISC - Miscellaneous,Mandatory,KCOM - Communication Kits,LOG-K-KCOM-MISC
nom_1550,0,3,MISC - Miscellaneous,Mandatory,"KLIB - KIT, LIBRARY",LIB-K-KLIB-MISC
nom_1551,0,3,MISC - Miscellaneous,Mandatory,KMED - Medical Kits,MED-K-KMED-MISC
nom_1552,0,3,MISC - Miscellaneous,Mandatory,KPRO - Programme Support Kits,LOG-K-KPRO-MISC
nom_1553,0,3,MISC - Miscellaneous,Mandatory,KSUD - Dental Instrument Box,MED-K-KSUD-MISC
nom_1554,0,3,MISC - Miscellaneous,Mandatory,KSUO - Ophthalmic instruments boxes,MED-K-KSUO-MISC
nom_1555,0,3,MISC - Miscellaneous,Mandatory,KSUR - Surgical Instruments Sets,MED-K-KSUR-MISC
nom_1556,0,3,MISC - Miscellaneous,Mandatory,KTRA - Transport Kits,LOG-K-KTRA-MISC
nom_1557,0,3,MISC - Miscellaneous,Mandatory,KWAT - Water And Sanitation Kits,LOG-K-KWAT-MISC
nom_1558,0,3,MISC - Miscellaneous,Mandatory,L000 - MSF (articles written by MSF),LIB-L-L000-MISC
nom_1559,0,3,MISC - Miscellaneous,Mandatory,L001 - Medicine General Information,LIB-L-L001-MISC
nom_1560,0,3,MISC - Miscellaneous,Mandatory,L002 - Internal Medicine,LIB-L-L002-MISC
nom_1561,0,3,MISC - Miscellaneous,Mandatory,L003 - Viral Infectious Diseases,LIB-L-L003-MISC
nom_1562,0,3,MISC - Miscellaneous,Mandatory,L004 - Bacterial Infectious Diseases,LIB-L-L004-MISC
nom_1563,0,3,MISC - Miscellaneous,Mandatory,L005 - MYCOLOGICAL INFECTIOUS DISEASES,LIB-L-L005-MISC
nom_1564,0,3,MISC - Miscellaneous,Mandatory,L006 - Parasitic Infectious Diseases,LIB-L-L006-MISC
nom_1565,0,3,MISC - Miscellaneous,Mandatory,L007 - Std - Aids,LIB-L-L007-MISC
nom_1566,0,3,MISC - Miscellaneous,Mandatory,L008 - Surgery-Anaesthesia-Dentistry-Physiotherapy-Transf,LIB-L-L008-MISC
nom_1567,0,3,MISC - Miscellaneous,Mandatory,L009 - Gynaecology - Obstetrics,LIB-L-L009-MISC
nom_1568,0,3,MISC - Miscellaneous,Mandatory,L010 - Paediatrics,LIB-L-L010-MISC
nom_1569,0,3,MISC - Miscellaneous,Mandatory,L011 - Ophthalmology - Dermatology,LIB-L-L011-MISC
